cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","14233.56","","326175.73","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1550451","N","SE-S434472","202112029469566958","02-DEC-21","2022","","02-DEC-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY",".63","","289335.92","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1550452","A1","SE-S433811","202112029469566967","02-DEC-21","2022","1550033","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1997.79","","289335.92","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1550452","A1","SE-S433588","202112029469566965","02-DEC-21","2022","1550033","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","3995.55","","289335.92","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1550452","A1","SE-S433592","202112029469566966","02-DEC-21","2022","1550033","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","8879.01","","289335.92","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1550452","A1","SE-S433584","202112029469566968","02-DEC-21","2022","1550033","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","9100.99","","289335.92","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1550452","A1","SE-S433596","202112029469566969","02-DEC-21","2022","1550033","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","15094.31","","289335.92","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1550452","A1","SE-S433580","202112029469566964","02-DEC-21","2022","1550033","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","129.78","","250267.64","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1550453","A1","SE-S433192","202112029469566971","02-DEC-21","2022","1548939","18-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","259.54","","250267.64","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1550453","A1","SE-S433196","202112029469566972","02-DEC-21","2022","1548939","18-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","576.74","","250267.64","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1550453","A1","SE-S433188","202112029469566973","02-DEC-21","2022","1548939","18-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","591.16","","250267.64","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1550453","A1","SE-S433200","202112029469566974","02-DEC-21","2022","1548939","18-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","980.45","","250267.64","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1550453","A1","SE-S433184","202112029469566970","02-DEC-21","2022","1548939","18-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","2759.36","","380136.59","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1551208","N","SE-S434940","202112099469827484","09-DEC-21","2022","","09-DEC-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","3985.75","","380136.59","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1551208","N","SE-S434948","202112099469827486","09-DEC-21","2022","","09-DEC-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","5518.73","","380136.59","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1551208","N","SE-S434944","202112099469827485","09-DEC-21","2022","","09-DEC-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","8278.09","","380136.59","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1551208","N","SE-S434936","202112099469827487","09-DEC-21","2022","","09-DEC-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","12570.43","","380136.59","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1551208","N","SE-S434952","202112099469827488","09-DEC-21","2022","","09-DEC-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","20848.5","","380136.59","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1551208","N","SE-S434932","202112099469827483","09-DEC-21","2022","","09-DEC-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","425.44","","47935.79","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1534592","N","SE-S342046","202108129466257006","12-AUG-21","2022","","05-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","432.1","","56241.64","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1534592","N","SE-S413855","202108129466257007","12-AUG-21","2022","","12-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","614.51","","47935.79","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1534592","N","SE-S342054","202108129466257010","12-AUG-21","2022","","05-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","624.14","","56241.64","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1534592","N","SE-S413863","202108129466257011","12-AUG-21","2022","","12-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","850.86","","47935.79","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1534592","N","SE-S342050","202108129466257008","12-AUG-21","2022","","05-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","864.19","","56241.64","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1534592","N","SE-S413859","202108129466257009","12-AUG-21","2022","","12-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1276.3","","47935.79","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1534592","N","SE-S342038","202108129466257012","12-AUG-21","2022","","05-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1296.29","","56241.64","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1534592","N","SE-S413847","202108129466257013","12-AUG-21","2022","","12-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1938.08","","47935.79","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1534592","N","SE-S342058","202108129466257014","12-AUG-21","2022","","05-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1968.44","","56241.64","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1534592","N","SE-S413867","202108129466257015","12-AUG-21","2022","","12-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","3072.56","","47935.79","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1534592","N","SE-S342042","202108129466257004","12-AUG-21","2022","","05-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","811.09","","90086.34","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1536402","N","SE-S415073","202108269466564427","26-AUG-21","2022","","26-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1171.58","","90086.34","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1536402","N","SE-S415081","202108269466564429","26-AUG-21","2022","","26-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1622.19","","90086.34","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1536402","N","SE-S415077","202108269466564428","26-AUG-21","2022","","26-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","2433.28","","90086.34","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1536402","N","SE-S415065","202108269466564430","26-AUG-21","2022","","26-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","3694.96","","90086.34","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1536402","N","SE-S415085","202108269466564431","26-AUG-21","2022","","26-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","5857.88","","90086.34","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1536402","N","SE-S415069","202108269466564426","26-AUG-21","2022","","26-AUG-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1195.79","","179491.25","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1541063","N","SE-S427867","202110079467202916","07-OCT-21","2022","","07-OCT-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1727.25","","179491.25","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1541063","N","SE-S427875","202110079467202918","07-OCT-21","2022","","07-OCT-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","592.96","","101484.36","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1536947","N","SE-S421642","202109029466600491","02-SEP-21","2022","","02-SEP-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","856.5","","101484.36","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1536947","N","SE-S421650","202109029466600493","02-SEP-21","2022","","02-SEP-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1185.93","","101484.36","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1536947","N","SE-S421646","202109029466600492","02-SEP-21","2022","","02-SEP-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1778.88","","101484.36","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1536947","N","SE-S421634","202109029466600494","02-SEP-21","2022","","02-SEP-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","2701.26","","101484.36","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1536947","N","SE-S421654","202109029466600495","02-SEP-21","2022","","02-SEP-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","4282.49","","101484.36","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1536947","N","SE-S421638","202109029466600490","02-SEP-21","2022","","02-SEP-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY",".63","","247729.97","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1547901","N","SE-S432944","202111119468487522","11-NOV-21","2022","","11-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","138.23","","247729.97","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1547901","N","SE-S432736","202111119468487520","11-NOV-21","2022","","11-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","276.45","","247729.97","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1547901","N","SE-S432740","202111119468487521","11-NOV-21","2022","","11-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY",".63","","289335.92","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1550033","N","SE-S433811","202111249468907020","24-NOV-21","2022","","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1997.79","","289335.92","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1550033","N","SE-S433588","202111249468907018","24-NOV-21","2022","","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","3995.55","","289335.92","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1550033","N","SE-S433592","202111249468907019","24-NOV-21","2022","","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","8879.01","","289335.92","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1550033","N","SE-S433584","202111249468907021","24-NOV-21","2022","","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","9100.99","","289335.92","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1550033","N","SE-S433596","202111249468907023","24-NOV-21","2022","","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","15094.31","","289335.92","S","Leads / Phone Lists(Estimate)","Unified Data Services","1550033","N","SE-S433580","202111249468907022","24-NOV-21","2022","","24-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1350.84","","205457.24","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1542657","N","SE-S430417","202110149467289285","14-OCT-21","2022","","14-OCT-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1951.2","","205457.24","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1542657","N","SE-S430425","202110149467289287","14-OCT-21","2022","","14-OCT-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","2701.66","","205457.24","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1542657","N","SE-S430421","202110149467289286","14-OCT-21","2022","","14-OCT-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","4052.5","","205457.24","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1542657","N","SE-S430409","202110149467289288","14-OCT-21","2022","","14-OCT-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","6153.79","","205457.24","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1542657","N","SE-S430429","202110149467289289","14-OCT-21","2022","","14-OCT-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","9756","","205457.24","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1542657","N","SE-S430413","202110149467289284","14-OCT-21","2022","","14-OCT-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","614.34","","247729.97","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1547901","N","SE-S432728","202111119468487523","11-NOV-21","2022","","11-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","629.69","","247729.97","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1547901","N","SE-S432744","202111119468487524","11-NOV-21","2022","","11-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","998.29","","247729.97","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1547901","N","SE-S432732","202111119468487519","11-NOV-21","2022","","11-NOV-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1302.34","","39758.04","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1531690","N","SE-S321703","202107299452268055","29-JUL-21","2022","","29-JUL-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1881.15","","39758.04","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1531690","N","SE-S321711","202107299452268057","29-JUL-21","2022","","29-JUL-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","2604.68","","39758.04","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1531690","N","SE-S321707","202107299452268056","29-JUL-21","2022","","29-JUL-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","3907.01","","39758.04","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1531690","N","SE-S321695","202107299452268058","29-JUL-21","2022","","29-JUL-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","5932.86","","39758.04","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1531690","N","SE-S321715","202107299452268059","29-JUL-21","2022","","29-JUL-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","9405.75","","39758.04","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1531690","N","SE-S321699","202107299452268054","29-JUL-21","2022","","29-JUL-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1108.7","","156505.68","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1540068","N","SE-S427412","202109309467149096","30-SEP-21","2022","","30-SEP-21"
"H8NY01148","Zeldin, Lee","C00681825","LAW ENFORCEMENT FOR A SAFER AMERICA PAC","P","NY","01","H","REPUBLICAN PARTY","1601.45","","156505.68","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1540068","N","SE-S427420","202109309467149098","30-SEP-21","2022","","30-SEP-21"
